group_id,observable_count,shots,seed,replicate,coefficient_weighted_group_mean_hartree,c_transpose_covariance_c_hartree_squared,variance_of_group_mean_hartree_squared
WT_TMP_G0290,2,100,101,1,-608314.7921437968,3269659014882.1235,32696590148.821236
WT_TMP_G0291,2,100,101,1,9416108984.557655,1.1573638781905243e+21,1.1573638781905242e+19
WT_TMP_G0292,1,100,101,1,36534526848900.375,2.7148437079271055e+27,2.7148437079271054e+25
WT_TMP_G0293,2,100,101,1,-153551425.7515648,4.342846571331164e+17,4342846571331164.0
WT_TMP_G0294,1,100,101,1,-7776400760.884024,1.8429060082881103e+21,1.8429060082881104e+19
WT_TMP_G0295,2,100,101,1,54000.24000664763,91968111966.95338,919681119.6695338
WT_TMP_G0296,1,100,101,1,17246594674286.635,1.3491640981795404e+27,1.3491640981795404e+25
WT_TMP_G0297,2,100,101,1,91239615.80557168,1.2639234461224768e+17,1263923446122476.8
WT_TMP_G0298,2,100,101,1,-140542962574640.98,3.5465065469554987e+28,3.5465065469554986e+26
WT_TMP_G0299,2,100,101,1,-922220596.4052901,4.1392190749519405e+19,4.1392190749519405e+17
WT_TMP_G0300,2,100,101,1,102320758135718.73,1.6014511553349443e+29,1.6014511553349443e+27
WT_TMP_G0301,3,100,101,1,2781499.753209771,95192713450413.6,951927134504.136
WT_TMP_G0302,3,100,101,1,-21488.844199044408,3443781310147.509,34437813101.47509
WT_TMP_G0303,1,100,101,1,9527.211667287844,2766105367.961536,27661053.67961536
WT_TMP_G0304,4,100,101,1,-494815834.5782582,1.5631731118978015e+18,1.5631731118978014e+16
WT_TMP_G0305,2,100,101,1,49266.409449285,33072782322.06716,330727823.2206716
WT_TMP_G0306,2,100,101,1,355599.30029863765,2887929964375.855,28879299643.75855
WT_TMP_G0307,1,100,101,1,178.48210729822264,589608.1421035028,5896.081421035027
WT_TMP_G0308,2,100,101,1,-341691.70043952693,962273809526.4121,9622738095.264122
WT_TMP_G0309,1,100,101,1,-18623837468.87465,4.5167988456184286e+21,4.516798845618428e+19
WT_TMP_G0310,1,100,101,1,-7371632488.441991,1.6389306225770446e+21,1.6389306225770447e+19
WT_TMP_G0311,2,100,101,1,9629463931500.451,2.4854852433930943e+26,2.4854852433930945e+24
WT_TMP_G0312,1,100,101,1,38005637245.11821,1.1858254611292215e+23,1.1858254611292215e+21
WT_TMP_G0313,2,100,101,1,-43929194.84967483,3.6092815517360136e+16,360928155173601.4
WT_TMP_G0314,1,100,101,1,11669945.768800251,1761012486677334.0,17610124866773.34
WT_TMP_G0315,1,100,101,1,45563.78908348001,27100085599.70171,271000855.9970171
WT_TMP_G0316,3,100,101,1,591843225058.5392,6.506314653495694e+24,6.506314653495694e+22
WT_TMP_G0317,2,100,101,1,875000788194.9169,5.655945585254788e+24,5.6559455852547885e+22
WT_TMP_G0318,1,100,101,1,15406319408.42935,3.0654481349882455e+21,3.0654481349882454e+19
WT_TMP_G0319,2,100,101,1,82475.01489820828,674449062665.8164,6744490626.658164
WT_TMP_G0320,2,100,101,1,-533374428751.58844,5.240206232437687e+24,5.240206232437687e+22
WT_TMP_G0321,1,100,101,1,5468566797771.97,3.880776658663405e+26,3.880776658663405e+24
WT_TMP_G0322,3,100,101,1,-522620043314.7205,2.9335382363352053e+24,2.9335382363352053e+22
WT_TMP_G0323,2,100,101,1,-367199318571.907,2.5546508555637757e+24,2.554650855563776e+22
WT_TMP_G0324,1,100,101,1,1801847099.7392688,7.571390464175302e+19,7.571390464175302e+17
WT_TMP_G0325,2,100,101,1,969075.3541835764,11504184399507.568,115041843995.07568
WT_TMP_G0326,1,100,101,1,-6926288652103.745,7.343281675399195e+26,7.343281675399195e+24
WT_TMP_G0327,3,100,101,1,-643031774.1973588,6.301601245917839e+18,6.301601245917839e+16
WT_TMP_G0328,2,100,101,1,-29025144622.898193,2.3741391942390063e+21,2.3741391942390063e+19
WT_TMP_G0329,1,100,101,1,6133370028.195418,6.917982669901744e+20,6.917982669901744e+18
WT_TMP_G0330,2,100,101,1,1101253968.131793,1.3672170088324844e+19,1.3672170088324843e+17
WT_TMP_G0331,1,100,101,1,-12135654.392382724,2712685899847016.0,27126858998470.16
WT_TMP_G0332,2,100,101,1,-132159667.32972398,2.5191847307808016e+17,2519184730780801.5
WT_TMP_G0333,2,100,101,1,2770409.5959144463,184781416565814.44,1847814165658.1443
WT_TMP_G0334,2,100,101,1,287.7906093799859,7531375.839708555,75313.75839708555
WT_TMP_G0335,1,100,101,1,4122108496173.431,3.91568638870035e+26,3.91568638870035e+24
WT_TMP_G0336,2,100,101,1,-490061.877094476,3681740884286.1953,36817408842.86195
WT_TMP_G0337,3,100,101,1,-1156626.2260000585,8117459657333.845,81174596573.33844
WT_TMP_G0338,2,100,101,1,2151304.7336165477,60032879358057.25,600328793580.5725
WT_TMP_G0339,2,100,101,1,23598.008958810024,9390729271.879787,93907292.71879788
WT_TMP_G0340,2,100,101,1,-3046228.3409579545,1500948759819304.8,15009487598193.047
WT_TMP_G0341,2,100,101,1,497355806.6672604,5.632648611914695e+18,5.632648611914694e+16
WT_TMP_G0342,1,100,101,1,-12088948.132412879,2713784767025163.5,27137847670251.637
WT_TMP_G0343,3,100,101,1,68274913.95409727,5.0995854190785704e+16,509958541907857.06
WT_TMP_G0344,1,100,101,1,-45300563821.730156,2.6628615788511172e+22,2.6628615788511173e+20
WT_TMP_G0345,2,100,101,1,-111717793.5892329,2.3027242599815466e+17,2302724259981546.5
WT_TMP_G0346,2,100,101,1,-1606236822601.7705,1.9864263152116694e+25,1.9864263152116694e+23
WT_TMP_G0347,2,100,101,1,5126077077.404471,3.932840208060717e+20,3.932840208060717e+18
WT_TMP_G0348,1,100,101,1,-4923889352.718969,1.1047327579590463e+21,1.1047327579590463e+19
WT_TMP_G0349,2,100,101,1,-6752265964.466835,8.443838895925597e+20,8.443838895925597e+18
WT_TMP_G0350,1,100,101,1,-43436717455.6093,2.8761955069583537e+22,2.8761955069583537e+20
WT_TMP_G0351,2,100,101,1,179269389.1488414,3.213758906568584e+17,3213758906568583.5
WT_TMP_G0352,2,100,101,1,-11141802.008797238,1621998725119609.8,16219987251196.098
WT_TMP_G0353,2,100,101,1,-14390079.960870732,6525779340171065.0,65257793401710.65
WT_TMP_G0354,2,100,101,1,-3347822.4605304627,146981345476652.03,1469813454766.5203
WT_TMP_G0355,3,100,101,1,139407.10244256165,296127677203.68054,2961276772.0368056
WT_TMP_G0356,2,100,101,1,878359.2921682515,17664149904679.926,176641499046.79926
WT_TMP_G0357,2,100,101,1,-1641548232434.318,2.3267775077291736e+25,2.3267775077291735e+23
WT_TMP_G0358,2,100,101,1,7701677307.799569,5.7281833933586484e+20,5.728183393358648e+18
WT_TMP_G0359,2,100,101,1,-183660409.78800365,3.803139056327683e+17,3803139056327683.0
WT_TMP_G0360,2,100,101,1,-25432209973.24457,4.72365556816709e+21,4.72365556816709e+19
WT_TMP_G0361,1,100,101,1,20836584.753948387,1.0044805541579194e+16,100448055415791.94
WT_TMP_G0362,1,100,101,1,2327438174.15312,9.978245894762616e+19,9.978245894762615e+17
WT_TMP_G0363,2,100,101,1,18113995762.70546,7.576295540224422e+21,7.576295540224421e+19
WT_TMP_G0364,1,100,101,1,23834696896829.04,1.3117603063484573e+28,1.3117603063484573e+26
WT_TMP_G0365,1,100,101,1,6216804903429.696,4.389907947780314e+26,4.3899079477803144e+24
WT_TMP_G0366,1,100,101,1,339699.7365345481,1502771487837.9448,15027714878.379448
WT_TMP_G0367,2,100,101,1,1162890231.4825866,1.471761724793328e+19,1.471761724793328e+17
WT_TMP_G0368,1,100,101,1,4684547767778.581,3.363623941598988e+26,3.363623941598988e+24
WT_TMP_G0369,1,100,101,1,143789901611.14807,2.0656643038814265e+23,2.0656643038814266e+21
WT_TMP_G0370,2,100,101,1,16652618091.91178,4.270781191548539e+21,4.270781191548539e+19
WT_TMP_G0371,3,100,101,1,5651971.141827982,229622244992720.2,2296222449927.2017
WT_TMP_G0372,1,100,101,1,-23759290186403.32,6.405424771879806e+27,6.405424771879806e+25
WT_TMP_G0373,3,100,101,1,2970021566.048087,1.367599247260025e+20,1.367599247260025e+18
WT_TMP_G0374,2,100,101,1,8728482270817.906,1.2022070049056097e+27,1.2022070049056097e+25
WT_TMP_G0375,2,100,101,1,327135263751.5307,1.0417401844754819e+24,1.041740184475482e+22
WT_TMP_G0376,1,100,101,1,-265.82965851591126,926816.417412909,9268.16417412909
WT_TMP_G0377,2,100,101,1,172256399805.485,4.198538656363857e+23,4.1985386563638573e+21
WT_TMP_G0378,1,100,101,1,3538814.5860371124,124404503409433.11,1244045034094.331
WT_TMP_G0379,1,100,101,1,36183775103.1798,2.4233938184476444e+22,2.4233938184476443e+20
WT_TMP_G0380,2,100,101,1,-11728491198635.01,2.1220252138190853e+27,2.1220252138190855e+25
WT_TMP_G0381,1,100,101,1,1185059625.5688255,1.24379822376195e+19,1.2437982237619499e+17
WT_TMP_G0382,1,100,101,1,7474.032164418464,2478181903.8583336,24781819.038583335
WT_TMP_G0383,2,100,101,1,-3110509.622676688,2312502623720609.5,23125026237206.094
WT_TMP_G0384,2,100,101,1,-32448307.50066899,2688377358746451.5,26883773587464.516
WT_TMP_G0385,1,100,101,1,85771199622.04556,6.577847764503182e+22,6.577847764503183e+20
WT_TMP_G0386,1,100,101,1,-94578673.30407682,2.7921206226928444e+16,279212062269284.44
WT_TMP_G0387,2,100,101,1,1277805.525854171,11359569095919.428,113595690959.19427
WT_TMP_G0388,1,100,101,1,26317827570685.773,1.8695559152780855e+27,1.8695559152780855e+25
WT_TMP_G0389,1,100,101,1,136721.51752350415,343199579333.31445,3431995793.3331447
WT_TMP_G0390,2,100,101,1,-107160486.83741054,2.111197980229926e+17,2111197980229926.0
WT_TMP_G0391,2,100,101,1,4097857.7874737894,219494548684998.6,2194945486849.9858
WT_TMP_G0392,2,100,101,1,-52527064.298148975,8.803749089597618e+16,880374908959761.8
WT_TMP_G0393,1,100,101,1,356213.8626520073,1944884014461.0283,19448840144.610283
WT_TMP_G0394,1,100,101,1,8386636.268031845,1285112180912880.0,12851121809128.8
WT_TMP_G0395,2,100,101,1,2223.5864294526777,126700733.23247428,1267007.3323247428
WT_TMP_G0396,1,100,101,1,-11166458044451.61,4.444766895207391e+26,4.444766895207391e+24
WT_TMP_G0397,2,100,101,1,-735817009.8536762,8.276386434376884e+18,8.276386434376885e+16
WT_TMP_G0398,2,100,101,1,-184432776.4566701,5.933891950842455e+17,5933891950842455.0
WT_TMP_G0399,2,100,101,1,-56023390.269057825,3.5566753238716384e+16,355667532387163.8
WT_TMP_G0400,4,100,101,1,5345.86897761062,614461011.4636335,6144610.1146363355
WT_TMP_G0401,3,100,101,1,-1012928.5125457085,23708942327771.797,237089423277.71796
WT_TMP_G0402,1,100,101,1,-9670790659.256802,2.163810846324006e+21,2.163810846324006e+19
WT_TMP_G0403,2,100,101,1,68282617854.94954,7.06918187942299e+22,7.06918187942299e+20
WT_TMP_G0404,1,100,101,1,7009871745339.395,4.881538699999031e+26,4.88153869999903e+24
WT_TMP_G0405,1,100,101,1,303759442.0699018,9.200919501281084e+17,9200919501281084.0
WT_TMP_G0406,4,100,101,1,826614771499.2538,8.913075663313487e+24,8.913075663313488e+22
WT_TMP_G0407,2,100,101,1,-173002412.69401646,3.371145950004277e+17,3371145950004277.0
WT_TMP_G0408,1,100,101,1,-3397.08614358668,115403295.68392083,1154032.9568392083
WT_TMP_G0409,1,100,101,1,2011338471410.1528,9.212168264238857e+25,9.212168264238857e+23
WT_TMP_G0410,1,100,101,1,-253263023.03064525,6.426306407925549e+17,6426306407925549.0
WT_TMP_G0411,1,100,101,1,-485.30624289764876,7103884.012149524,71038.84012149525
WT_TMP_G0412,1,100,101,1,-106498805414873.34,4.729466161401119e+28,4.729466161401119e+26
WT_TMP_G0413,2,100,101,1,61881367905.67419,3.4003334666644563e+22,3.400333466664456e+20
WT_TMP_G0414,2,100,101,1,-64667819777.22381,5.445840979295702e+22,5.445840979295702e+20
WT_TMP_G0415,1,100,101,1,13912424867877.922,5.114491560098173e+26,5.114491560098173e+24
WT_TMP_G0416,1,100,101,1,7823545730235.426,9.35609979195395e+26,9.35609979195395e+24
WT_TMP_G0417,1,100,101,1,-23793764617291.06,6.403809074578124e+27,6.403809074578124e+25
WT_TMP_G0418,2,100,101,1,641669841532573.2,6.424483818919447e+29,6.424483818919447e+27
WT_TMP_G0419,2,100,101,1,126.03215371966344,518475.1889870542,5184.751889870542
WT_TMP_G0420,1,100,101,1,266.41844497841737,926508.6430478656,9265.086430478656
WT_TMP_G0421,2,100,101,1,324017.4475096747,1415007511209.2053,14150075112.092052
WT_TMP_G0422,2,100,101,1,-10306262.546864526,1389309840603460.0,13893098406034.6
WT_TMP_G0423,2,100,101,1,54615408.03507101,3.3607948884289744e+16,336079488842897.44
WT_TMP_G0424,1,100,101,1,661194345.0537931,6.737714713064369e+18,6.737714713064369e+16
WT_TMP_G0425,2,100,101,1,-32395697519.004673,1.9437713546665657e+22,1.9437713546665656e+20
WT_TMP_G0426,1,100,101,1,31807886221.19746,1.1528443427483892e+22,1.1528443427483892e+20
WT_TMP_G0427,2,100,101,1,-51772.141097056476,33487553585.517902,334875535.855179
WT_TMP_G0428,1,100,101,1,-2684374045.374466,1.1120818882240376e+20,1.1120818882240376e+18
WT_TMP_G0429,1,100,101,1,5197047.900323909,495894414212759.7,4958944142127.597
WT_TMP_G0430,1,100,101,1,85406699470.91972,7.287503224697883e+22,7.287503224697883e+20
WT_TMP_G0431,2,100,101,1,10469818041561.559,1.4223468086943409e+27,1.4223468086943408e+25
WT_TMP_G0432,2,100,101,1,464251073.9849392,4.898313029834608e+18,4.898313029834608e+16
WT_TMP_G0433,2,100,101,1,308512.90999318066,4763141276397.442,47631412763.97443
WT_TMP_G0434,1,100,101,1,119366680947291.72,1.8401462137100772e+29,1.8401462137100772e+27
WT_TMP_G0435,2,100,101,1,1011675811.0545285,1.0090863782304997e+19,1.0090863782304997e+17
WT_TMP_G0436,2,100,101,1,4641593.584598863,370663024629511.0,3706630246295.11
WT_TMP_G0437,1,100,101,1,-329545281929.1291,1.0890975416865286e+24,1.0890975416865287e+22
WT_TMP_G0438,2,100,101,1,151894769.31393263,1.023363401639655e+18,1.023363401639655e+16
WT_TMP_G0439,2,100,101,1,169795147210.37546,4.357004603133392e+23,4.357004603133392e+21
WT_TMP_G0440,1,100,101,1,-35080944.863806374,2.7804297530013344e+16,278042975300133.44
WT_TMP_G0441,2,100,101,1,78555598996.61215,1.1366300740902817e+23,1.1366300740902818e+21
WT_TMP_G0442,1,100,101,1,-2134442510704.9724,1.0374097818184286e+26,1.0374097818184286e+24
WT_TMP_G0443,1,100,101,1,-52125.22985431563,62985696348.11756,629856963.4811757
WT_TMP_G0444,1,100,101,1,-10742855363.413765,2.664757569321817e+21,2.664757569321817e+19
WT_TMP_G0445,2,100,101,1,14471158.89578421,9464897447056224.0,94648974470562.23
WT_TMP_G0446,1,100,101,1,-47004710449507.21,2.514958147470027e+28,2.514958147470027e+26
WT_TMP_G0447,1,100,101,1,-142443253.4833352,3.725356753531908e+17,3725356753531908.0
WT_TMP_G0448,2,100,101,1,12648.670390645257,2735069269.843075,27350692.698430747
WT_TMP_G0449,1,100,101,1,1291697499805.5386,2.5504329551163403e+25,2.5504329551163402e+23
WT_TMP_G0450,2,100,101,1,-21993184936793.41,4.8350737045307414e+27,4.8350737045307415e+25
WT_TMP_G0451,1,100,101,1,5812104845912.756,6.1821812800266325e+26,6.182181280026633e+24
WT_TMP_G0452,2,100,101,1,-46518890751.25555,3.973145283904043e+22,3.9731452839040424e+20
WT_TMP_G0453,2,100,101,1,-8030104.097285465,1182414900271060.5,11824149002710.605
WT_TMP_G0454,2,100,101,1,-6743520.943219721,2541622137753093.5,25416221377530.934
WT_TMP_G0455,3,100,101,1,3057771.4840893154,145231951881229.0,1452319518812.29
WT_TMP_G0456,1,100,101,1,106466214111.23116,1.0091257736937757e+23,1.0091257736937756e+21
WT_TMP_G0457,1,100,101,1,18799.45610618345,5358282895.47703,53582828.9547703
WT_TMP_G0458,1,100,101,1,4662268060712.193,4.999212379856083e+26,4.999212379856082e+24
WT_TMP_G0459,1,100,101,1,-1153372.0801717322,9672341616704.838,96723416167.04839
WT_TMP_G0460,1,100,101,1,1023527.3118165733,45606615245704.62,456066152457.04614
WT_TMP_G0461,1,100,101,1,-192.15796512138928,675733.0426568077,6757.330426568077
WT_TMP_G0462,1,100,101,1,-21712136.314026922,4674303863980477.0,46743038639804.77
WT_TMP_G0463,3,100,101,1,-2578279.274970397,101231204689091.88,1012312046890.9187
WT_TMP_G0464,1,100,101,1,-65611104985.81354,1.3050867149722657e+23,1.3050867149722658e+21
WT_TMP_G0465,2,100,101,1,688708621.2629952,7.203459710864672e+18,7.203459710864672e+16
WT_TMP_G0466,2,100,101,1,298805031.7470242,3.60394142702685e+18,3.60394142702685e+16
WT_TMP_G0467,1,100,101,1,-23092517425.35859,4.442381101966767e+22,4.442381101966767e+20
WT_TMP_G0468,1,100,101,1,49199093631.930534,7.337983838159695e+22,7.337983838159695e+20
WT_TMP_G0469,1,100,101,1,-202818648.57043892,6.339823048766907e+17,6339823048766907.0
WT_TMP_G0470,1,100,101,1,-112892.05685333097,164209679954.646,1642096799.54646
WT_TMP_G0471,1,100,101,1,-19704622668612.203,1.1053388000884336e+27,1.1053388000884335e+25
WT_TMP_G0472,1,100,101,1,-612316703688.0546,4.882685638231652e+24,4.8826856382316516e+22
WT_TMP_G0473,2,100,101,1,9420987580.68088,1.1572731917711639e+21,1.1572731917711639e+19
WT_TMP_G0474,1,100,101,1,-14389734721.457853,3.178155043178736e+21,3.178155043178736e+19
WT_TMP_G0475,3,100,101,1,1965434.9986516237,85261605741411.3,852616057414.1129
WT_TMP_G0476,1,100,101,1,9092436.464892028,1535139595001455.8,15351395950014.557
WT_TMP_G0477,1,100,101,1,243968580.4867791,2.7115045679624453e+18,2.7115045679624452e+16
WT_TMP_G0478,1,100,101,1,597.866496095137,6616307.633944635,66163.07633944636
WT_TMP_G0479,2,100,101,1,-2223.4573092263972,66941886.084168434,669418.8608416844
WT_TMP_G0480,1,100,101,1,31385195534.53585,1.2842994232942637e+22,1.2842994232942636e+20
WT_TMP_G0481,1,100,101,1,-217596458.6032792,7.257155260071054e+17,7257155260071054.0
WT_TMP_G0482,1,100,101,1,-83997182487.86394,7.880654836654284e+22,7.880654836654283e+20
WT_TMP_G0483,1,100,101,1,19628678136.230396,3.8602129981205213e+21,3.860212998120522e+19
WT_TMP_G0484,1,100,101,1,-63908685.00129509,1.7914349234947773e+17,1791434923494777.2
WT_TMP_G0485,1,100,101,1,-7330233.307569801,1240682411635222.5,12406824116352.225
WT_TMP_G0486,1,100,101,1,-14463828526.736322,3.1760650306388057e+21,3.176065030638806e+19
WT_TMP_G0487,1,100,101,1,22313622778403.11,1.1775564477378193e+27,1.1775564477378193e+25
WT_TMP_G0488,1,100,101,1,161610.23056579614,296044792923.0168,2960447929.230168
WT_TMP_G0489,2,100,101,1,85496583877.44522,8.250754828793064e+22,8.250754828793065e+20
WT_TMP_G0490,1,100,101,1,5120069060130.146,4.8442219487726044e+26,4.844221948772605e+24
WT_TMP_G0491,1,100,101,1,-1723837.1404368884,91512703615631.53,915127036156.3153
WT_TMP_G0492,2,100,101,1,46238734.105737165,4.11712158228665e+16,411712158228664.94
WT_TMP_G0493,2,100,101,1,3086.5177976029063,136773323.5872114,1367733.235872114
WT_TMP_G0494,1,100,101,1,-162.51710166097246,404280.1634216465,4042.801634216465
WT_TMP_G0495,1,100,101,1,24868.637731466497,6995427766.63669,69954277.6663669
WT_TMP_G0496,1,100,101,1,-26287548350828.62,4.228486749631196e+27,4.228486749631196e+25
WT_TMP_G0497,1,100,101,1,-64735.952717707725,96958617964.58136,969586179.6458136
WT_TMP_G0498,2,100,101,1,226598307774.76636,2.909756420064562e+23,2.909756420064562e+21
WT_TMP_G0499,2,100,101,1,1135228.5939117123,8526069180951.329,85260691809.51329
WT_TMP_G0500,1,100,101,1,31043297.533735137,1.4751187732313868e+16,147511877323138.7
WT_TMP_G0501,1,100,101,1,-52262786155.75156,3.569592149370142e+22,3.569592149370142e+20
WT_TMP_G0502,1,100,101,1,222171420.7861223,1.5199825833768768e+18,1.5199825833768768e+16
WT_TMP_G0503,1,100,101,1,78795777.59168941,1.1436418361388376e+17,1143641836138837.5
WT_TMP_G0504,1,100,101,1,58516.09658277845,34080261844.040623,340802618.4404062
WT_TMP_G0505,2,100,101,1,537623146.8634555,5.306753246793241e+18,5.306753246793241e+16
WT_TMP_G0506,2,100,101,1,-233464904.9318525,4.3490503398435456e+17,4349050339843545.5
WT_TMP_G0507,1,100,101,1,-98.97539892438088,226196.7436090908,2261.967436090908
WT_TMP_G0508,1,100,101,1,-52348076255.25466,3.568716252112724e+22,3.5687162521127236e+20
WT_TMP_G0509,1,100,101,1,-77630.47273000673,60266058708.36476,602660587.0836476
WT_TMP_G0510,2,100,101,1,22485489.47113049,5227191683574178.0,52271916835741.78
WT_TMP_G0511,1,100,101,1,-21556205348.479256,4.6115769310157896e+21,4.61157693101579e+19
WT_TMP_G0512,1,100,101,1,569399.5262197573,4267430561437.546,42674305614.37546
WT_TMP_G0513,2,100,101,1,-408413.99951353826,3101914146607.4175,31019141466.074173
WT_TMP_G0514,1,100,101,1,33094138589823.22,2.565429965149107e+27,2.5654299651491074e+25
WT_TMP_G0515,1,100,101,1,10672232342945.14,4.051373921179743e+26,4.051373921179743e+24
WT_TMP_G0516,2,100,101,1,1856634.0422254673,113556488868001.75,1135564888680.0176
WT_TMP_G0517,1,100,101,1,30.17515133207523,21149.31125667054,211.49311256670538
WT_TMP_G0518,1,100,101,1,-26317.613782521355,32166741011.6872,321667410.116872
WT_TMP_G0519,1,100,101,1,1869237519.3188894,8.067526800487752e+19,8.067526800487752e+17
WT_TMP_G0520,1,100,101,1,2960341.214261754,160126313560719.9,1601263135607.199
WT_TMP_G0521,1,100,101,1,28738.471584103718,9302569782.76903,93025697.8276903
WT_TMP_G0522,1,100,101,1,169253324479.45697,4.379056730700038e+23,4.379056730700038e+21
WT_TMP_G0523,1,100,101,1,-294681314.3221341,9.750567994005463e+17,9750567994005464.0
WT_TMP_G0524,1,100,101,1,3616264.0964482035,201826424434478.78,2018264244344.7878
WT_TMP_G0525,1,100,101,1,-35366893082.64175,7.620920660574186e+21,7.620920660574187e+19
WT_TMP_G0526,1,100,101,1,27434600.455854416,1.755269685738672e+16,175526968573867.2
WT_TMP_G0527,1,100,101,1,1014141.6927731272,45624139582931.484,456241395829.3148
WT_TMP_G0528,2,100,101,1,114388.82541852588,7631294276641.875,76312942766.41875
WT_TMP_G0529,1,100,101,1,8911926716.974617,1.8085535394433715e+21,1.8085535394433716e+19
WT_TMP_G0530,1,100,101,1,-20081692.50448567,4542528664426576.0,45425286644265.76
WT_TMP_G0531,1,100,101,1,-32.894006713111025,14208.297994164517,142.08297994164516
WT_TMP_G0532,1,100,101,1,41251551746135.95,2.224007773993053e+28,2.224007773993053e+26
WT_TMP_G0533,1,100,101,1,-148975072452.12595,5.1041581340089506e+23,5.104158134008951e+21
WT_TMP_G0534,1,100,101,1,-123.52630470331964,279700.0879348997,2797.0008793489974
WT_TMP_G0535,1,100,101,1,-2130579657623.679,3.727083699077193e+26,3.7270836990771927e+24
WT_TMP_G0536,1,100,101,1,8.877812096229842,2414.3364721865155,24.143364721865154
WT_TMP_G0537,1,100,101,1,688041812.1490635,7.197204887509977e+18,7.197204887509977e+16
WT_TMP_G0538,1,100,101,1,946685731.2364209,1.0179896795763327e+19,1.0179896795763326e+17
WT_TMP_G0539,1,100,101,1,20575286881242.496,1.130898113434873e+27,1.130898113434873e+25
WT_TMP_G0540,1,100,101,1,183549149.7294104,5.1567939373705376e+17,5156793937370538.0
WT_TMP_G0541,1,100,101,1,-23983643485.79687,5.676779698069018e+21,5.676779698069018e+19
WT_TMP_G0542,1,100,101,1,29284528.147485636,2.6200834054024684e+16,262008340540246.84
WT_TMP_G0543,1,100,101,1,14883025.386778977,2217205456085523.8,22172054560855.24
WT_TMP_G0544,1,100,101,1,428362932579.99164,4.236773208157748e+24,4.236773208157748e+22
WT_TMP_G0545,1,100,101,1,-402739700955.7658,1.3013553076101463e+24,1.3013553076101462e+22
WT_TMP_G0546,1,100,101,1,100242.9308117896,452576398238.34155,4525763982.383415
WT_TMP_G0547,1,100,101,1,4126144955166.834,3.915365802687437e+26,3.915365802687437e+24
WT_TMP_G0548,1,100,101,1,22555257120.181377,9.370627979342816e+21,9.370627979342817e+19
WT_TMP_G0549,1,100,101,1,336381920633.29315,2.0977849682317286e+24,2.0977849682317288e+22
WT_TMP_G0550,1,100,101,1,-73086732741158.77,1.5621044793708778e+28,1.562104479370878e+26
WT_TMP_G0551,1,100,101,1,4114251448086.0923,3.916308634841476e+26,3.916308634841476e+24
WT_TMP_G0552,1,100,101,1,61683646.08764181,2.760510521374444e+16,276051052137444.4
WT_TMP_G0553,1,100,101,1,-154.1459877512669,546429.7072953444,5464.2970729534445
WT_TMP_G0554,1,100,101,1,-5183.088780276082,268905200.8021409,2689052.0080214087
WT_TMP_G0555,2,100,101,1,-218126855.32440904,7.254556136880285e+17,7254556136880285.0
WT_TMP_G0556,1,100,101,1,-3403555.302952193,177317778879442.94,1773177788794.4294
WT_TMP_G0557,1,100,101,1,79.03368468936273,145674.88991966168,1456.7488991966168
WT_TMP_G0558,1,100,101,1,71930214557.61977,4.3731102958770265e+23,4.3731102958770266e+21
WT_TMP_G0559,1,100,101,1,43327871.1602198,3.4411225800331904e+16,344112258003319.06
WT_TMP_G0560,1,100,101,1,-70788026.74346858,1.5034499102711734e+17,1503449910271173.5
WT_TMP_G0561,1,100,101,1,140181812628.9477,1.959565686473944e+23,1.959565686473944e+21
WT_TMP_G0562,1,100,101,1,11225454347.393696,2.9038456739365834e+21,2.9038456739365835e+19
WT_TMP_G0563,1,100,101,1,-44946102625.22118,3.092122835453366e+22,3.092122835453366e+20
WT_TMP_G0564,1,100,101,1,-147.88577389905615,332041.17675695696,3320.4117675695697
WT_TMP_G0565,1,100,101,1,3652524.8899593125,97432603853416.81,974326038534.1681
WT_TMP_G0566,1,100,101,1,11606040.600387264,1762473260154178.2,17624732601541.78
WT_TMP_G0567,1,100,101,1,-13276234.565821815,1746046954362294.2,17460469543622.943
WT_TMP_G0568,1,100,101,1,31693120517417.34,2.521292685209645e+27,2.521292685209645e+25
WT_TMP_G0569,1,100,101,1,69012447975.6992,5.3758091400304126e+22,5.3758091400304126e+20
WT_TMP_G0570,1,100,101,1,-45423214.95036938,9.508014098197485e+16,950801409819748.5
WT_TMP_G0571,1,100,101,1,14237413.104730178,6098179743468728.0,60981797434687.28
WT_TMP_G0572,1,100,101,1,3238692784.411842,1.367571593633729e+20,1.367571593633729e+18
WT_TMP_G0573,1,100,101,1,45613.4962075349,27095635935.907097,270956359.35907096
WT_TMP_G0574,1,100,101,1,-92717095.35323901,1.588527641230282e+17,1588527641230282.0
WT_TMP_G0575,1,100,101,1,56911332915.66489,5.956441517413098e+22,5.956441517413098e+20
WT_TMP_G0576,1,100,101,1,-272539816150.03464,1.694726149162007e+24,1.694726149162007e+22
