group_id,observable_count,shots,seed,replicate,aer_master_seed,aer_experiment_index,coefficient_weighted_group_mean_hartree,c_transpose_covariance_c_hartree_squared,variance_of_group_mean_hartree_squared
WT_TMP_G0233,2,250,2503,3,2501,2,-6.424336313821336e-07,7.268607674468135e-10,2.907443069787254e-12
WT_TMP_G0234,2,250,2503,3,2501,2,4.146149287653603e-06,1.8280138447210297e-09,7.312055378884119e-12
WT_TMP_G0235,1,250,2503,3,2501,2,3.600614197704476e-08,8.1222888582768e-13,3.2489155433107202e-15
WT_TMP_G0236,2,250,2503,3,2501,2,-1.0205628704874402e-06,3.0130147799337436e-10,1.2052059119734975e-12
WT_TMP_G0237,1,250,2503,3,2501,2,1.2761587363637502e-07,6.385558655052641e-11,2.554223462021056e-13
WT_TMP_G0238,3,250,2503,3,2501,2,-1.7846573179652533e-07,1.5002396239194284e-09,6.000958495677713e-12
WT_TMP_G0239,3,250,2503,3,2501,2,-1.4216472296197172e-07,3.150724610737627e-11,1.260289844295051e-13
WT_TMP_G0240,1,250,2503,3,2501,2,-1.2628361590081889e-06,1.4643506465203818e-10,5.857402586081527e-13
WT_TMP_G0241,2,250,2503,3,2501,2,-9.294002228817932e-05,2.7568051070370285e-06,1.1027220428148113e-08
WT_TMP_G0242,7,250,2503,3,2501,2,6.1903835811990965e-06,1.2230258630274991e-08,4.8921034521099966e-11
WT_TMP_G0243,2,250,2503,3,2501,2,4.406272699922264e-06,7.00769295021062e-09,2.8030771800842482e-11
WT_TMP_G0244,2,250,2503,3,2501,2,5.241497093711679e-06,1.652658564241474e-09,6.610634256965896e-12
WT_TMP_G0245,2,250,2503,3,2501,2,4.501211940158749e-05,4.960844259836349e-07,1.98433770393454e-09
WT_TMP_G0246,2,250,2503,3,2501,2,1.7378217466684123e-08,7.928002553782258e-13,3.1712010215129032e-15
WT_TMP_G0247,1,250,2503,3,2501,2,8.334205545322272e-08,4.1867277526498876e-13,1.6746911010599551e-15
WT_TMP_G0248,1,250,2503,3,2501,2,1.0095599442198881e-07,3.996259894599237e-11,1.5985039578396947e-13
WT_TMP_G0249,2,250,2503,3,2501,2,1.2196517312189882e-06,1.6761849266128235e-09,6.704739706451294e-12
WT_TMP_G0250,2,250,2503,3,2501,2,7.283561676774982e-08,2.142538174965777e-11,8.570152699863108e-14
WT_TMP_G0251,2,250,2503,3,2501,2,9.361596914031142e-08,2.923963497333576e-07,1.1695853989334305e-09
WT_TMP_G0252,2,250,2503,3,2501,2,9.751128754512992e-07,1.6267545577212666e-09,6.507018230885067e-12
WT_TMP_G0253,3,250,2503,3,2501,2,1.3759381714566792e-06,2.9222443744997286e-10,1.1688977497998915e-12
WT_TMP_G0254,1,250,2503,3,2501,2,-9.681559042470429e-09,1.2058398930274868e-14,4.8233595721099476e-17
WT_TMP_G0255,1,250,2503,3,2501,2,0.0,1.4059379019401035e-11,5.6237516077604136e-14
WT_TMP_G0256,3,250,2503,3,2501,2,1.715479050118105e-05,5.062442685292544e-07,2.024977074117018e-09
WT_TMP_G0257,1,250,2503,3,2501,2,-8.092584573569928e-08,1.1408865127791653e-11,4.563546051116661e-14
WT_TMP_G0258,1,250,2503,3,2501,2,-3.1418255361548404e-05,9.063901901425412e-08,3.625560760570165e-10
WT_TMP_G0259,1,250,2503,3,2501,2,4.500436328052558e-08,3.177182306023802e-11,1.270872922409521e-13
WT_TMP_G0260,2,250,2503,3,2501,2,-1.3673142352581152e-05,1.1268937688845982e-08,4.507575075538393e-11
WT_TMP_G0261,3,250,2503,3,2501,2,-1.0009635015199015e-06,1.0093030087719224e-10,4.0372120350876895e-13
WT_TMP_G0262,1,250,2503,3,2501,2,-8.884006206692348e-09,1.3749460542581906e-13,5.499784217032762e-16
WT_TMP_G0263,4,250,2503,3,2501,2,-1.622651715586617e-05,6.059407463699818e-08,2.4237629854799275e-10
WT_TMP_G0264,2,250,2503,3,2501,2,-1.533648785247376e-06,8.810879693474025e-09,3.52435187738961e-11
WT_TMP_G0265,2,250,2503,3,2501,2,1.4570337396151264e-06,2.4581194792007746e-10,9.8324779168031e-13
WT_TMP_G0266,1,250,2503,3,2501,2,-2.3532969521322123e-07,2.1714156686273462e-10,8.685662674509385e-13
WT_TMP_G0267,3,250,2503,3,2501,2,-3.7149736200626516e-07,1.923704610988976e-09,7.694818443955904e-12
WT_TMP_G0268,2,250,2503,3,2501,2,1.2843711001095666e-07,6.444582328475714e-11,2.5778329313902854e-13
WT_TMP_G0269,2,250,2503,3,2501,2,-3.9523297919460617e-07,1.2757026418896964e-11,5.1028105675587855e-14
WT_TMP_G0270,2,250,2503,3,2501,2,-1.0183275672041487e-07,1.4104819374829886e-11,5.641927749931954e-14
WT_TMP_G0271,2,250,2503,3,2501,2,-4.6895756496554155e-06,1.6642677698910873e-09,6.657071079564349e-12
WT_TMP_G0272,2,250,2503,3,2501,2,-7.404920655762064e-06,9.622300716909635e-08,3.848920286763854e-10
WT_TMP_G0273,5,250,2503,3,2501,2,-4.592087455300324e-06,1.3455638443437845e-08,5.3822553773751383e-11
WT_TMP_G0274,1,250,2503,3,2501,2,-4.76778494728901e-09,3.565875764009827e-13,1.4263503056039307e-15
WT_TMP_G0275,4,250,2503,3,2501,2,9.864443251470356e-05,1.0294497100341388e-06,4.117798840136555e-09
WT_TMP_G0276,2,250,2503,3,2501,2,-2.1552191551491323e-06,1.4685133093084925e-09,5.87405323723397e-12
WT_TMP_G0277,1,250,2503,3,2501,2,5.681653543853872e-07,1.0302675366638469e-10,4.1210701466553874e-13
WT_TMP_G0278,2,250,2503,3,2501,2,3.793459775742755e-06,1.5245491914061386e-09,6.0981967656245546e-12
WT_TMP_G0279,2,250,2503,3,2501,2,4.120185040435859e-06,1.091818716964126e-08,4.367274867856504e-11
WT_TMP_G0280,2,250,2503,3,2501,2,-2.2961440788938325e-07,5.963139923415628e-08,2.385255969366251e-10
WT_TMP_G0281,3,250,2503,3,2501,2,-2.8939051433472405e-05,5.927758258774753e-08,2.371103303509901e-10
WT_TMP_G0282,2,250,2503,3,2501,2,2.545112751780176e-07,5.855581122334527e-11,2.342232448933811e-13
WT_TMP_G0283,3,250,2503,3,2501,2,1.501460547798679e-08,1.2986692427939653e-10,5.194676971175862e-13
WT_TMP_G0284,2,250,2503,3,2501,2,-6.9633893954319e-07,1.8238068176615913e-10,7.295227270646365e-13
WT_TMP_G0285,1,250,2503,3,2501,2,-3.1251990850799025e-08,1.5321040790894342e-11,6.128416316357737e-14
WT_TMP_G0286,2,250,2503,3,2501,2,-1.5546807425168133e-06,1.7026752163658074e-09,6.81070086546323e-12
WT_TMP_G0287,3,250,2503,3,2501,2,4.490009587431326e-05,4.953422118428885e-07,1.981368847371554e-09
WT_TMP_G0288,2,250,2503,3,2501,2,-1.5612833085616864e-06,1.6820729791444165e-09,6.728291916577666e-12
WT_TMP_G0289,2,250,2503,3,2501,2,-4.103266704533753e-05,9.020652419125599e-08,3.60826096765024e-10
WT_TMP_G0290,2,250,2503,3,2501,2,-2.5499532684680714e-07,3.2502136153942315e-11,1.3000854461576925e-13
WT_TMP_G0291,2,250,2503,3,2501,2,-5.21443009878932e-08,3.83197557164304e-12,1.532790228657216e-14
WT_TMP_G0292,1,250,2503,3,2501,2,1.3552527156068806e-22,4.0569361887564715e-11,1.6227744755025886e-13
WT_TMP_G0293,2,250,2503,3,2501,2,-5.258999473643856e-07,1.2014429022606088e-10,4.805771609042435e-13
WT_TMP_G0294,1,250,2503,3,2501,2,1.430009766686025e-07,1.2811596687530819e-11,5.1246386750123275e-14
WT_TMP_G0295,2,250,2503,3,2501,2,7.521176903682946e-08,4.056027603709191e-12,1.6224110414836764e-14
WT_TMP_G0296,1,250,2503,3,2501,2,2.7002617968315404e-07,3.170064962148301e-11,1.2680259848593203e-13
WT_TMP_G0297,2,250,2503,3,2501,2,8.298500678304135e-07,7.554161238177966e-11,3.0216644952711864e-13
WT_TMP_G0298,2,250,2503,3,2501,2,-7.820706110681704e-07,4.799045907895581e-10,1.9196183631582323e-12
WT_TMP_G0299,2,250,2503,3,2501,2,-9.308785711483761e-06,2.7566828371107137e-08,1.1026731348442855e-10
WT_TMP_G0300,2,250,2503,3,2501,2,-4.544802819155636e-06,8.788440401715896e-09,3.5153761606863586e-11
WT_TMP_G0301,3,250,2503,3,2501,2,-1.473408493175185e-06,1.4195915039254736e-09,5.678366015701894e-12
WT_TMP_G0302,3,250,2503,3,2501,2,-3.6015968003841725e-07,1.0311952225389046e-10,4.124780890155618e-13
WT_TMP_G0303,1,250,2503,3,2501,2,1.594888433608511e-08,8.118225994896376e-14,3.2472903979585505e-16
WT_TMP_G0304,4,250,2503,3,2501,2,-1.8860601413880177e-06,3.02997964585335e-07,1.21199185834134e-09
WT_TMP_G0305,2,250,2503,3,2501,2,2.175051713227737e-08,7.284138994327298e-13,2.9136555977309194e-15
WT_TMP_G0306,2,250,2503,3,2501,2,1.460843632306212e-07,1.0930780696666717e-10,4.372312278666687e-13
WT_TMP_G0307,1,250,2503,3,2501,2,-1.0164395367051604e-23,6.913465625717986e-13,2.7653862502871943e-15
WT_TMP_G0308,2,250,2503,3,2501,2,-4.9004353009283894e-05,5.867669703550724e-07,2.3470678814202897e-09
WT_TMP_G0309,1,250,2503,3,2501,2,-1.7961970388478317e-07,1.4026986210140343e-11,5.610794484056137e-14
WT_TMP_G0310,1,250,2503,3,2501,2,4.046292286784962e-07,1.1251058079405192e-11,4.5004232317620763e-14
WT_TMP_G0311,2,250,2503,3,2501,2,8.083809470110513e-06,2.562250818402826e-07,1.0249003273611303e-09
WT_TMP_G0312,1,250,2503,3,2501,2,-1.1798494362454067e-06,2.425052422303608e-09,9.700209689214432e-12
WT_TMP_G0313,2,250,2503,3,2501,2,-2.544951606491524e-08,1.0000820231858271e-11,4.0003280927433085e-14
WT_TMP_G0314,1,250,2503,3,2501,2,-1.4303354841867027e-08,3.564049918764557e-13,1.4256199675058227e-15
WT_TMP_G0315,1,250,2503,3,2501,2,-9.535569894578023e-09,3.5651910720428513e-13,1.4260764288171405e-15
WT_TMP_G0316,3,250,2503,3,2501,2,-3.4981271430536247e-06,2.816369833641035e-08,1.126547933456414e-10
WT_TMP_G0317,2,250,2503,3,2501,2,9.355739707869497e-06,1.0879117759585814e-08,4.3516471038343253e-11
WT_TMP_G0318,1,250,2503,3,2501,2,2.220257976494379e-07,9.497850039059128e-12,3.799140015623651e-14
WT_TMP_G0319,2,250,2503,3,2501,2,-3.15530084769736e-07,1.176037752289499e-11,4.704151009157996e-14
WT_TMP_G0320,2,250,2503,3,2501,2,2.8122778078210886e-05,4.97284068372326e-07,1.989136273489304e-09
WT_TMP_G0321,1,250,2503,3,2501,2,-1.7207980017487112e-07,1.8551756586356935e-11,7.420702634542774e-14
WT_TMP_G0322,3,250,2503,3,2501,2,1.4819217771184354e-06,1.1922599791402209e-08,4.769039916560883e-11
WT_TMP_G0323,2,250,2503,3,2501,2,-4.164078951003181e-06,1.0963973064265494e-08,4.385589225706198e-11
WT_TMP_G0324,1,250,2503,3,2501,2,5.045169190990367e-09,3.9928625638271505e-13,1.5971450255308602e-15
WT_TMP_G0325,2,250,2503,3,2501,2,-1.508318534580397e-07,1.0781602125231053e-10,4.312640850092421e-13
WT_TMP_G0326,1,250,2503,3,2501,2,5.085325362413825e-08,4.0566765448403923e-11,1.622670617936157e-13
WT_TMP_G0327,3,250,2503,3,2501,2,1.0489392545531908e-06,3.2457028376885773e-09,1.2982811350754309e-11
WT_TMP_G0328,2,250,2503,3,2501,2,9.876369946533114e-06,1.6302163693025284e-07,6.520865477210113e-10
WT_TMP_G0329,1,250,2503,3,2501,2,1.5087508255545592e-07,2.928424910152484e-12,1.1713699640609936e-14
WT_TMP_G0330,2,250,2503,3,2501,2,-3.1369028873285636e-06,2.4136794345908636e-09,9.654717738363454e-12
WT_TMP_G0331,1,250,2503,3,2501,2,-6.92560476135138e-09,7.523991530868635e-13,3.009596612347454e-15
WT_TMP_G0332,2,250,2503,3,2501,2,-1.4573389905550051e-07,5.955323757663031e-11,2.3821295030652125e-13
WT_TMP_G0333,2,250,2503,3,2501,2,-3.6411457932231887e-06,3.248944890332515e-09,1.299577956133006e-11
WT_TMP_G0334,2,250,2503,3,2501,2,-2.9507054812809307e-08,1.7784326035129096e-11,7.113730414051638e-14
WT_TMP_G0335,1,250,2503,3,2501,2,4.950479960857824e-07,3.152779984164941e-11,1.2611119936659764e-13
WT_TMP_G0336,2,250,2503,3,2501,2,3.6967073063847083e-07,5.577014268638546e-11,2.2308057074554184e-13
WT_TMP_G0337,3,250,2503,3,2501,2,2.8766941935082167e-06,9.147875122669826e-10,3.6591500490679305e-12
WT_TMP_G0338,2,250,2503,3,2501,2,9.432556472499278e-08,2.821997737091116e-12,1.1287990948364465e-14
WT_TMP_G0339,2,250,2503,3,2501,2,4.991996351807522e-07,3.9352817952149224e-10,1.574112718085969e-12
WT_TMP_G0340,2,250,2503,3,2501,2,6.15579939401617e-08,4.3905370313541397e-13,1.756214812541656e-15
WT_TMP_G0341,2,250,2503,3,2501,2,1.715593608375088e-08,8.4545828705469e-13,3.38183314821876e-15
WT_TMP_G0342,1,250,2503,3,2501,2,-2.0776814284054132e-08,7.520139000642895e-13,3.0080556002571582e-15
WT_TMP_G0343,3,250,2503,3,2501,2,6.416086223584095e-06,6.5407448128399534e-09,2.6162979251359813e-11
WT_TMP_G0344,1,250,2503,3,2501,2,-2.1809082047958333e-07,8.285957953413443e-11,3.314383181365377e-13
WT_TMP_G0345,2,250,2503,3,2501,2,-1.1093037567800364e-06,1.7635436332484604e-09,7.054174532993841e-12
WT_TMP_G0346,2,250,2503,3,2501,2,-1.2397776603212957e-07,9.975836868065466e-13,3.990334747226186e-15
WT_TMP_G0347,2,250,2503,3,2501,2,-1.6945019968526417e-05,9.123689928826087e-08,3.6494759715304345e-10
WT_TMP_G0348,1,250,2503,3,2501,2,2.967281010308972e-07,1.1327039250850527e-11,4.5308157003402107e-14
WT_TMP_G0349,2,250,2503,3,2501,2,8.298126593257977e-06,6.4800559923643855e-09,2.592022396945754e-11
WT_TMP_G0350,1,250,2503,3,2501,2,-2.434994375937374e-07,1.0329133187302668e-10,4.1316532749210674e-13
WT_TMP_G0351,2,250,2503,3,2501,2,-6.167618418180556e-07,5.110020107065278e-11,2.0440080428261112e-13
WT_TMP_G0352,2,250,2503,3,2501,2,2.051881414315099e-07,9.514861010783474e-11,3.8059444043133895e-13
WT_TMP_G0353,2,250,2503,3,2501,2,9.330000822777392e-08,1.4256569398846488e-11,5.702627759538596e-14
WT_TMP_G0354,2,250,2503,3,2501,2,-3.6109459420365155e-07,5.86127865577945e-11,2.34451146231178e-13
WT_TMP_G0355,3,250,2503,3,2501,2,1.300621872142936e-05,2.922175900516595e-07,1.1688703602066379e-09
WT_TMP_G0356,2,250,2503,3,2501,2,-1.8741055632286054e-07,3.929654322347233e-10,1.5718617289388932e-12
WT_TMP_G0357,2,250,2503,3,2501,2,1.0615558121159762e-07,1.0218312620541412e-12,4.087325048216565e-15
WT_TMP_G0358,2,250,2503,3,2501,2,5.010262473414268e-07,9.239269822054274e-08,3.6957079288217095e-10
WT_TMP_G0359,2,250,2503,3,2501,2,3.511164912938847e-06,1.3488687733551048e-09,5.395475093420419e-12
WT_TMP_G0360,2,250,2503,3,2501,2,6.095712228521066e-06,5.893846761734361e-07,2.3575387046937443e-09
WT_TMP_G0361,1,250,2503,3,2501,2,-1.4820656314454467e-08,3.4456230527194586e-12,1.3782492210877835e-14
WT_TMP_G0362,1,250,2503,3,2501,2,3.6462149260784944e-08,4.2431174100640673e-13,1.6972469640256269e-15
WT_TMP_G0363,2,250,2503,3,2501,2,-3.213077236380909e-08,4.097340128383235e-11,1.638936051353294e-13
WT_TMP_G0364,1,250,2503,3,2501,2,-5.209434425297354e-07,1.064071114554827e-09,4.256284458219308e-12
WT_TMP_G0365,1,250,2503,3,2501,2,-6.883192006994845e-08,1.857673010483857e-11,7.430692041935428e-14
WT_TMP_G0366,1,250,2503,3,2501,2,-4.6159083051111687e-07,1.9564349477278255e-11,7.825739790911303e-14
WT_TMP_G0367,2,250,2503,3,2501,2,-9.62789222353131e-07,2.688793756433566e-09,1.0755175025734264e-11
WT_TMP_G0368,1,250,2503,3,2501,2,0.0,1.8581486965501736e-11,7.432594786200694e-14
WT_TMP_G0369,1,250,2503,3,2501,2,-5.414539558277561e-07,5.107295832409983e-10,2.0429183329639933e-12
WT_TMP_G0370,2,250,2503,3,2501,2,-3.822967135999848e-06,6.044251499857529e-08,2.4177005999430113e-10
WT_TMP_G0371,3,250,2503,3,2501,2,-4.136258832429478e-06,1.8517982211827385e-09,7.407192884730954e-12
WT_TMP_G0372,1,250,2503,3,2501,2,-1.3146910428375162e-07,2.7113170176248e-10,1.08452680704992e-12
WT_TMP_G0373,3,250,2503,3,2501,2,5.6243350248384315e-05,4.987835080606988e-07,1.995134032242795e-09
WT_TMP_G0374,2,250,2503,3,2501,2,1.4261465799820497e-07,2.1937794251640688e-10,8.775117700656275e-13
WT_TMP_G0375,2,250,2503,3,2501,2,9.347371012428918e-07,2.9544134076870103e-09,1.181765363074804e-11
WT_TMP_G0376,1,250,2503,3,2501,2,-7.108805099937172e-08,7.877084156190362e-13,3.150833662476145e-15
WT_TMP_G0377,2,250,2503,3,2501,2,-3.315818902892647e-06,1.4726067514454484e-09,5.890427005781794e-12
WT_TMP_G0378,1,250,2503,3,2501,2,-1.4404256962705163e-06,1.2998911047803962e-09,5.199564419121585e-12
WT_TMP_G0379,1,250,2503,3,2501,2,5.681653543853871e-07,1.0302675366638469e-10,4.1210701466553874e-13
WT_TMP_G0380,2,250,2503,3,2501,2,7.777729781124967e-06,9.643928890940953e-08,3.8575715563763813e-10
WT_TMP_G0381,1,250,2503,3,2501,2,8.018531882460211e-09,2.7954140171559336e-14,1.1181656068623734e-16
WT_TMP_G0382,1,250,2503,3,2501,2,2.102278579592886e-08,1.0788938581691276e-13,4.3155754326765105e-16
WT_TMP_G0383,2,250,2503,3,2501,2,3.194856861803669e-08,4.181970012028066e-13,1.6727880048112264e-15
WT_TMP_G0384,2,250,2503,3,2501,2,6.836571176290575e-06,1.1409716922124557e-08,4.563886768849823e-11
WT_TMP_G0385,1,250,2503,3,2501,2,8.742711870056692e-07,1.4726880466817298e-10,5.89075218672692e-13
WT_TMP_G0386,1,250,2503,3,2501,2,1.4484704755168417e-05,1.3144514380612902e-07,5.25780575224516e-10
WT_TMP_G0387,2,250,2503,3,2501,2,5.899943648262226e-07,1.0563889811032983e-10,4.2255559244131934e-13
WT_TMP_G0388,1,250,2503,3,2501,2,-1.800174531221027e-07,3.174132015791445e-11,1.269652806316578e-13
WT_TMP_G0389,1,250,2503,3,2501,2,1.7879242954900348e-07,6.159091869187439e-12,2.4636367476749755e-14
WT_TMP_G0390,2,250,2503,3,2501,2,-5.200002986025954e-07,6.122899392994907e-11,2.4491597571979625e-13
WT_TMP_G0391,2,250,2503,3,2501,2,-8.164216150718009e-09,4.4633016308813354e-14,1.7853206523525342e-16
WT_TMP_G0392,2,250,2503,3,2501,2,-6.900704961729167e-08,5.96291583185353e-11,2.385166332741412e-13
WT_TMP_G0393,1,250,2503,3,2501,2,1.7357355473378391e-07,2.9509569584318995e-11,1.18038278337276e-13
WT_TMP_G0394,1,250,2503,3,2501,2,-7.628455915662416e-08,3.5076769468168856e-13,1.4030707787267542e-15
WT_TMP_G0395,2,250,2503,3,2501,2,-4.6162678415246584e-07,1.8335970116509592e-10,7.334388046603837e-13
WT_TMP_G0396,1,250,2503,3,2501,2,4.6340463392840006e-08,8.41996424445827e-12,3.367985697783308e-14
WT_TMP_G0397,2,250,2503,3,2501,2,1.2924384816412374e-07,2.9127329994830052e-12,1.165093199793202e-14
WT_TMP_G0398,2,250,2503,3,2501,2,3.969990778555752e-07,1.096296796942132e-10,4.3851871877685283e-13
WT_TMP_G0399,2,250,2503,3,2501,2,-2.1851537088290894e-07,6.718856149919292e-12,2.6875424599677168e-14
WT_TMP_G0400,4,250,2503,3,2501,2,-5.877673062344271e-07,1.0930586410019638e-09,4.372234564007855e-12
WT_TMP_G0401,3,250,2503,3,2501,2,-0.00018786361132908357,3.438204250015972e-05,1.3752817000063887e-07
WT_TMP_G0402,1,250,2503,3,2501,2,5.125303563260953e-07,1.1151698085976677e-11,4.460679234390671e-14
WT_TMP_G0403,2,250,2503,3,2501,2,-8.938843705260241e-07,1.6106502781823732e-09,6.442601112729493e-12
WT_TMP_G0404,1,250,2503,3,2501,2,3.4415960034974224e-08,1.8580297750335943e-11,7.432119100134378e-14
WT_TMP_G0405,1,250,2503,3,2501,2,1.9428248600125978e-07,1.479983271822909e-10,5.919933087291637e-13
WT_TMP_G0406,4,250,2503,3,2501,2,-4.455779485549314e-06,4.246296036159367e-08,1.6985184144637466e-10
WT_TMP_G0407,2,250,2503,3,2501,2,-5.614375366146817e-07,1.1075718448786113e-10,4.430287379514445e-13
WT_TMP_G0408,1,250,2503,3,2501,2,1.6643054622081295e-09,1.2042661935679337e-15,4.817064774271735e-18
WT_TMP_G0409,1,250,2503,3,2501,2,1.3100478950463402e-07,7.461579407005509e-12,2.984631762802204e-14
WT_TMP_G0410,1,250,2503,3,2501,2,-5.681653543853872e-07,1.0302675366638469e-10,4.1210701466553874e-13
WT_TMP_G0411,1,250,2503,3,2501,2,1.1779142355146257e-07,1.359011401774154e-11,5.436045607096616e-14
WT_TMP_G0412,1,250,2503,3,2501,2,-1.3023586063243395e-06,1.0626406367745533e-09,4.250562547098213e-12
WT_TMP_G0413,2,250,2503,3,2501,2,4.9067633975721675e-08,8.264835641543784e-11,3.3059342566175137e-13
WT_TMP_G0414,2,250,2503,3,2501,2,-5.531676630298148e-06,4.8377120209142155e-09,1.935084808365686e-11
WT_TMP_G0415,1,250,2503,3,2501,2,-6.951069508925999e-08,8.417269165959948e-12,3.366907666383979e-14
WT_TMP_G0416,1,250,2503,3,2501,2,-5.7403601972345864e-08,5.169055328021871e-11,2.0676221312087484e-13
WT_TMP_G0417,1,250,2503,3,2501,2,-6.573455214187575e-07,2.707152168135361e-10,1.0828608672541444e-12
WT_TMP_G0418,2,250,2503,3,2501,2,1.3509165183543192e-05,8.621885490256225e-09,3.44875419610249e-11
WT_TMP_G0419,2,250,2503,3,2501,2,-3.9396305125351975e-08,7.948767941586695e-13,3.1795071766346783e-15
WT_TMP_G0420,1,250,2503,3,2501,2,-2.132641529981152e-08,7.923255792790254e-13,3.1693023171161017e-15
WT_TMP_G0421,2,250,2503,3,2501,2,-2.7985135930524517e-07,1.5547141584766272e-11,6.218856633906509e-14
WT_TMP_G0422,2,250,2503,3,2501,2,3.7463197508484743e-07,6.580949339549316e-11,2.6323797358197266e-13
WT_TMP_G0423,2,250,2503,3,2501,2,-6.191122767442662e-08,9.881664374106131e-11,3.952665749642452e-13
WT_TMP_G0424,1,250,2503,3,2501,2,-2.8501264085604784e-06,1.5651165172785554e-09,6.260466069114222e-12
WT_TMP_G0425,2,250,2503,3,2501,2,3.0675531893571277e-06,5.678543307792735e-08,2.271417323117094e-10
WT_TMP_G0426,1,250,2503,3,2501,2,-1.7987162978699823e-07,3.1689916803691183e-11,1.2675966721476474e-13
WT_TMP_G0427,2,250,2503,3,2501,2,-2.5371725009060244e-09,7.655764705934588e-13,3.062305882373835e-15
WT_TMP_G0428,1,250,2503,3,2501,2,-5.045169190990365e-09,3.99286256382715e-13,1.59714502553086e-15
WT_TMP_G0429,1,250,2503,3,2501,2,-4.442003103346177e-08,1.3559278455158897e-13,5.423711382063559e-16
WT_TMP_G0430,1,250,2503,3,2501,2,-1.393617231521235e-06,1.783356139256342e-10,7.133424557025369e-13
WT_TMP_G0431,2,250,2503,3,2501,2,-8.144169586696672e-07,1.0617736001350171e-10,4.247094400540068e-13
WT_TMP_G0432,2,250,2503,3,2501,2,6.617871042739351e-07,1.680461645106612e-09,6.721846580426448e-12
WT_TMP_G0433,2,250,2503,3,2501,2,-7.87985397456634e-07,1.0847621060173683e-10,4.3390484240694734e-13
WT_TMP_G0434,1,250,2503,3,2501,2,-5.246846208025678e-06,8.786121189971508e-09,3.514448475988603e-11
WT_TMP_G0435,2,250,2503,3,2501,2,5.1251686748988774e-06,6.326891304348454e-08,2.5307565217393816e-10
WT_TMP_G0436,2,250,2503,3,2501,2,-5.768563704894427e-06,6.535536716237884e-09,2.6142146864951535e-11
WT_TMP_G0437,1,250,2503,3,2501,2,1.2999307374565984e-08,4.125139277282932e-14,1.6500557109131728e-16
WT_TMP_G0438,2,250,2503,3,2501,2,-5.005518620700944e-06,3.922653105741576e-09,1.5690612422966302e-11
WT_TMP_G0439,2,250,2503,3,2501,2,6.457520809427488e-07,1.572664556598128e-09,6.290658226392512e-12
WT_TMP_G0440,1,250,2503,3,2501,2,-1.2334766536079885e-07,9.532067718046987e-12,3.812827087218795e-14
WT_TMP_G0441,2,250,2503,3,2501,2,-1.1144149164431179e-06,5.897701542599545e-10,2.359080617039818e-12
WT_TMP_G0442,1,250,2503,3,2501,2,2.548725486606199e-07,8.35689940759753e-12,3.342759763039012e-14
WT_TMP_G0443,1,250,2503,3,2501,2,5.677955487162915e-08,1.4016525933119084e-12,5.6066103732476336e-15
WT_TMP_G0444,1,250,2503,3,2501,2,-1.1974646925652215e-07,1.4044982215285171e-11,5.6179928861140684e-14
WT_TMP_G0445,2,250,2503,3,2501,2,7.196608650618355e-08,7.370314559344134e-12,2.948125823737654e-14
WT_TMP_G0446,1,250,2503,3,2501,2,-2.083773770118944e-06,1.059984035182617e-09,4.239936140730468e-12
WT_TMP_G0447,1,250,2503,3,2501,2,-4.869988751874748e-07,1.0311274158354332e-10,4.1245096633417326e-13
WT_TMP_G0448,2,250,2503,3,2501,2,9.065921215211002e-09,4.467242296134933e-14,1.786896918453973e-16
WT_TMP_G0449,1,250,2503,3,2501,2,-3.383504423551366e-05,9.04806822186159e-08,3.619227288744636e-10
WT_TMP_G0450,2,250,2503,3,2501,2,-9.977115784374834e-06,1.593127921492302e-08,6.372511685969207e-11
WT_TMP_G0451,1,250,2503,3,2501,2,-4.0682602899310567e-07,4.040318978127326e-11,1.6161275912509304e-13
WT_TMP_G0452,2,250,2503,3,2501,2,-2.8090420836470327e-07,2.3278166636033628e-10,9.311266654413452e-13
WT_TMP_G0453,2,250,2503,3,2501,2,2.4177518279885274e-07,9.54882483332554e-11,3.819529933330216e-13
WT_TMP_G0454,2,250,2503,3,2501,2,1.3099039342152214e-08,4.0554296801449467e-13,1.6221718720579787e-15
WT_TMP_G0455,3,250,2503,3,2501,2,-1.1402136421968257e-06,2.117985853023612e-09,8.471943412094447e-12
WT_TMP_G0456,1,250,2503,3,2501,2,3.61035193167751e-07,2.2707380071171643e-10,9.082952028468657e-13
WT_TMP_G0457,1,250,2503,3,2501,2,1.1392060240060789e-08,8.130734817692827e-14,3.2522939270771306e-16
WT_TMP_G0458,1,250,2503,3,2501,2,-2.0341301449655294e-07,4.052781886099185e-11,1.621112754439674e-13
WT_TMP_G0459,1,250,2503,3,2501,2,2.2190739496108395e-09,1.2021031649310805e-15,4.808412659724322e-18
WT_TMP_G0460,1,250,2503,3,2501,2,-2.7965406337569675e-09,3.066420930808255e-14,1.226568372323302e-16
WT_TMP_G0461,1,250,2503,3,2501,2,-8.530566119924608e-08,7.854759408823381e-13,3.1419037635293524e-15
WT_TMP_G0462,1,250,2503,3,2501,2,0.0,7.524473097146848e-13,3.0097892388587392e-15
WT_TMP_G0463,3,250,2503,3,2501,2,-3.310191345140315e-06,1.3624360866214468e-09,5.449744346485788e-12
WT_TMP_G0464,1,250,2503,3,2501,2,-2.406973055882829e-07,9.088147129943598e-10,3.6352588519774392e-12
